weather_id,accident_id,date,latitude,longitude,temperature_avg,temperature_min,temperature_max,wind_speed_avg,wind_speed_max,precipitation_total,visibility_avg,cloud_cover_avg
280,,1989-07-30,47.75,-120.74,18.07,14.3,24.4,8.29,10.1,0.0,,50.96
281,,1989-07-24,36.58,-118.29,7.58,3.1,12.2,4.3,6.8,1.1,,23.92
282,,1989-07-25,36.58,-118.29,8.68,4.0,13.8,4.31,7.1,0.0,,26.29
283,,1989-07-26,36.58,-118.29,8.63,3.8,13.4,5.72,9.8,0.0,,26.79
284,,1989-07-27,36.58,-118.29,8.62,3.3,13.7,5.75,9.4,0.0,,0.71
285,,1989-07-28,36.58,-118.29,8.92,3.8,14.2,4.87,6.8,0.0,,3.08
286,50.0,1989-07-29,36.58,-118.29,8.83,3.1,14.4,5.79,10.2,0.0,,0.0
287,,1989-07-30,36.58,-118.29,8.99,3.6,14.7,6.32,10.1,0.0,,0.0
288,51.0,1989-07-31,40.34,-105.68,13.15,9.0,18.3,4.64,10.3,0.4,,54.79
289,,1989-08-01,40.34,-105.68,13.74,8.8,18.7,4.28,7.0,3.4,,73.46
290,,1989-08-02,40.34,-105.68,13.21,8.8,18.3,6.93,9.0,3.5,,60.5
291,,1989-08-03,40.34,-105.68,13.51,7.2,19.5,10.28,15.9,0.8,,20.92
292,,1989-08-04,40.34,-105.68,12.73,7.2,18.6,9.37,13.0,1.1,,28.58
293,,1989-08-05,40.34,-105.68,11.86,5.4,17.7,5.06,7.6,3.3,,20.96
294,54.0,1989-08-06,40.34,-105.68,10.66,5.3,17.0,4.69,8.3,6.3,,35.75
295,,1989-07-31,43.19,-71.57,20.1,14.4,26.2,6.37,12.0,0.0,,30.29
296,,1989-08-01,43.19,-71.57,20.79,14.1,26.9,5.74,11.6,0.0,,24.92
297,,1989-08-02,43.19,-71.57,22.56,15.2,28.8,5.83,9.2,0.5,,79.58
298,,1989-08-03,43.19,-71.57,23.62,18.7,29.8,8.88,13.1,1.0,,52.54
299,52.0,1989-08-04,43.19,-71.57,25.06,19.9,29.6,10.04,14.8,7.1,,86.0
300,,1989-08-05,43.19,-71.57,23.48,21.9,26.2,11.56,18.1,9.8,,72.46
301,,1989-08-06,43.19,-71.57,25.76,19.2,33.1,7.46,11.9,0.9,,34.83
302,,1989-07-31,53.73,-127.65,15.95,11.8,20.6,5.38,7.6,3.4,,92.29
303,,1989-08-01,53.73,-127.65,14.49,12.4,17.0,5.17,7.6,4.2,,89.5
304,,1989-08-02,53.73,-127.65,12.72,10.5,15.6,7.92,11.2,0.1,,91.04
305,,1989-08-03,53.73,-127.65,11.91,9.0,15.9,8.17,10.9,0.2,,93.75
306,,1989-08-04,53.73,-127.65,11.62,10.8,12.6,5.25,7.9,3.9,,95.79
307,53.0,1989-08-05,53.73,-127.65,12.56,8.8,16.8,5.13,8.3,6.3,,85.54
308,,1989-08-06,53.73,-127.65,12.78,6.6,18.3,5.11,10.1,0.0,,55.25
309,,1989-08-07,51.13,-115.43,18.65,11.4,25.2,3.97,5.9,2.0,,42.62
310,,1989-08-08,51.13,-115.43,18.63,10.6,25.3,5.22,7.6,0.0,,36.83
311,,1989-08-09,51.13,-115.43,15.37,12.3,20.4,4.0,7.1,12.7,,96.33
312,,1989-08-10,51.13,-115.43,15.88,11.4,21.2,7.87,10.5,0.2,,42.04
313,55.0,1989-08-11,51.13,-115.43,16.75,8.7,23.2,5.28,7.9,0.1,,25.96
314,,1989-08-12,51.13,-115.43,17.8,10.4,24.4,5.45,9.2,0.2,,18.29
315,,1989-08-13,51.13,-115.43,16.56,12.8,21.1,4.67,6.9,4.9,,74.33
316,,1989-08-07,40.34,-105.68,10.29,5.3,15.8,4.02,9.7,7.4,,60.12
317,,1989-08-08,40.34,-105.68,11.32,3.3,17.2,3.93,9.3,3.3,,36.54
318,,1989-08-09,40.34,-105.68,11.82,5.5,18.0,5.75,8.6,7.0,,58.21
319,,1989-08-10,40.34,-105.68,12.2,5.1,18.3,4.98,8.7,4.2,,60.79
320,,1989-08-11,40.34,-105.68,12.21,7.2,17.6,2.48,6.1,3.5,,90.38
321,,1989-08-12,40.34,-105.68,10.15,5.7,15.7,3.19,6.5,10.9,,89.29
322,56.0,1989-08-13,40.34,-105.68,11.35,7.9,15.4,4.61,8.2,2.2,,56.54
323,,1989-08-14,40.34,-105.68,11.65,5.9,17.7,4.16,7.2,1.7,,54.08
324,,1989-08-15,40.34,-105.68,11.32,5.9,18.1,7.78,14.9,2.2,,44.75
325,57.0,1989-08-16,40.34,-105.68,10.78,3.8,17.6,6.41,8.7,4.3,,45.62
326,,1989-08-17,40.34,-105.68,11.81,4.0,18.8,3.76,6.2,1.4,,43.58
327,,1989-08-18,40.34,-105.68,11.27,6.6,16.8,10.22,17.4,1.0,,69.38
328,,1989-08-19,40.34,-105.68,10.25,5.9,15.4,6.98,9.7,3.2,,44.42
329,,1989-08-20,40.34,-105.68,10.31,4.1,16.7,7.21,14.1,1.6,,35.33
330,,1989-08-14,47.75,-120.74,15.88,11.2,21.2,8.8,13.1,1.5,,54.83
331,,1989-08-15,47.75,-120.74,13.27,9.6,17.1,9.28,13.3,0.0,,65.71
332,,1989-08-16,47.75,-120.74,13.8,10.3,17.4,5.94,7.1,0.3,,91.12
333,,1989-08-17,47.75,-120.74,17.68,10.0,24.3,3.98,6.3,0.0,,67.54
334,58.0,1989-08-18,47.75,-120.74,19.62,12.2,25.5,4.52,9.8,0.0,,63.67
335,,1989-08-19,47.75,-120.74,18.06,13.6,24.0,7.98,10.8,0.8,,85.38
336,,1989-08-20,47.75,-120.74,16.93,13.7,21.8,8.97,13.6,2.7,,89.62
337,,1989-08-21,37.87,-119.54,11.33,4.4,18.2,4.71,10.7,0.3,,19.83
338,59.0,1989-08-22,37.87,-119.54,11.84,6.9,17.9,6.78,15.2,0.0,,15.5
339,,1989-08-23,37.87,-119.54,8.1,4.3,12.6,9.5,17.9,0.2,,35.21
340,,1989-08-24,37.87,-119.54,8.06,0.9,15.1,6.57,12.8,0.1,,4.33
341,,1989-08-25,37.87,-119.54,9.53,2.2,16.5,5.25,12.4,0.3,,0.79
342,,1989-08-26,37.87,-119.54,11.11,4.1,18.3,5.38,13.1,0.0,,4.0
343,,1989-08-27,37.87,-119.54,12.3,4.3,19.9,4.51,11.4,0.0,,1.88
344,,1989-08-21,46.85,-121.76,-7.96,-9.7,-4.8,5.38,7.2,24.4,,99.46
345,,1989-08-22,46.85,-121.76,-9.7,-12.5,-5.6,4.67,8.3,8.3,,78.33
346,,1989-08-23,46.85,-121.76,-10.11,-13.1,-7.2,7.24,12.0,0.6,,76.83
347,,1989-08-24,46.85,-121.76,-9.76,-12.9,-7.0,5.66,9.4,0.0,,87.29
348,,1989-08-25,46.85,-121.76,-7.91,-13.0,-1.9,3.74,5.0,3.5,,57.58
349,,1989-08-26,46.85,-121.76,-8.22,-14.8,-2.3,4.86,7.9,0.1,,51.42
350,60.0,1989-08-27,46.85,-121.76,-7.7,-12.9,-3.0,4.57,8.7,2.3,,61.25
351,61.0,1989-08-28,47.75,-120.74,16.46,10.6,22.5,4.38,5.7,0.0,,69.67
352,,1989-08-29,47.75,-120.74,18.24,11.7,25.2,3.44,7.0,0.2,,76.42
353,,1989-08-30,47.75,-120.74,15.43,11.3,21.0,9.26,13.0,0.5,,57.88
354,,1989-08-31,47.75,-120.74,14.4,10.7,19.6,7.7,9.7,0.0,,75.54
355,,1989-09-01,47.75,-120.74,13.68,9.7,19.6,5.4,9.1,2.0,,86.88
356,,1989-09-02,47.75,-120.74,12.19,9.3,15.5,9.49,14.2,0.0,,66.08
357,,1989-09-03,47.75,-120.74,14.4,7.4,21.7,4.85,6.9,0.0,,45.62
358,,1989-08-28,37.87,-119.54,13.68,5.9,21.3,5.49,13.7,0.0,,7.29
359,,1989-08-29,37.87,-119.54,12.26,6.5,19.3,8.26,17.9,0.0,,0.0
360,,1989-08-30,37.87,-119.54,9.88,4.3,16.4,6.7,14.0,0.0,,0.0
361,,1989-08-31,37.87,-119.54,10.64,1.8,19.3,5.24,11.4,0.0,,0.0
362,,1989-09-01,37.87,-119.54,11.36,4.1,18.7,5.54,13.8,0.0,,29.17
363,62.0,1989-09-02,37.87,-119.54,12.72,4.8,20.6,5.18,13.6,0.0,,0.0
364,,1989-09-03,37.87,-119.54,13.28,5.2,21.1,4.58,11.8,0.0,,3.62
365,,1989-09-11,51.37,-125.26,-1.25,-11.5,6.5,2.99,4.7,0.0,,15.54
366,,1989-09-12,51.37,-125.26,-0.33,-9.9,6.7,3.34,5.0,0.0,,23.21
367,64.0,1989-09-13,51.37,-125.26,-0.28,-8.3,6.6,3.45,5.0,0.0,,29.04
368,,1989-09-14,51.37,-125.26,-2.43,-8.8,4.1,3.25,5.6,0.0,,57.42
369,,1989-09-15,51.37,-125.26,-6.12,-9.3,-2.3,3.93,7.9,1.2,,87.58
370,,1989-09-16,51.37,-125.26,-10.19,-13.1,-6.8,2.87,4.9,5.3,,78.62
371,,1989-09-17,51.37,-125.26,-9.7,-13.8,-5.0,4.55,7.9,0.3,,41.5
372,,1989-09-18,40.34,-105.68,10.84,5.1,17.6,9.66,16.4,0.1,,11.54
373,,1989-09-19,40.34,-105.68,9.35,3.2,15.9,5.87,10.7,1.6,,29.21
374,,1989-09-20,40.34,-105.68,7.62,2.6,12.3,5.56,12.1,6.8,,51.54
375,66.0,1989-09-21,40.34,-105.68,4.71,0.8,9.6,7.01,11.9,1.9,,45.42
376,,1989-09-22,40.34,-105.68,4.35,-1.1,10.9,6.37,11.4,0.0,,8.08
377,,1989-09-23,40.34,-105.68,7.82,0.5,16.1,6.83,10.8,0.0,,6.54
378,68.0,1989-09-24,40.34,-105.68,9.04,3.0,16.3,9.21,16.6,0.0,,2.42
379,,1989-09-18,47.75,-120.74,11.11,6.7,17.3,7.36,11.1,0.0,,32.38
380,,1989-09-19,47.75,-120.74,11.47,4.4,18.5,8.0,10.4,0.0,,0.62
381,,1989-09-20,47.75,-120.74,15.22,6.3,22.2,3.39,6.6,0.0,,15.67
382,,1989-09-21,47.75,-120.74,17.55,11.1,24.4,4.77,8.7,0.0,,6.5
383,,1989-09-22,47.75,-120.74,18.21,12.7,24.5,5.62,10.4,0.0,,3.58
384,,1989-09-23,47.75,-120.74,19.25,11.9,27.6,4.27,9.8,0.0,,27.29
385,67.0,1989-09-24,47.75,-120.74,19.8,12.2,27.3,5.14,9.2,0.0,,0.42
386,,1989-10-02,36.58,-118.29,-2.65,-6.7,1.5,8.3,11.7,0.0,,10.29
387,,1989-10-03,36.58,-118.29,-3.64,-7.3,0.7,2.25,4.6,0.0,,19.42
388,,1989-10-04,36.58,-118.29,-1.6,-6.2,4.0,4.0,5.8,0.0,,3.29
389,,1989-10-05,36.58,-118.29,0.14,-5.1,5.9,3.49,5.1,0.0,,14.67
390,69.0,1989-10-06,36.58,-118.29,1.37,-2.3,6.3,4.03,6.3,0.0,,10.67
391,,1989-10-07,36.58,-118.29,1.6,-3.2,6.5,4.71,6.8,0.0,,0.0
392,,1989-10-08,36.58,-118.29,3.3,-2.2,9.7,4.11,5.1,0.0,,0.0
393,,1989-10-16,40.47,-75.14,19.31,14.8,25.6,10.08,14.5,0.0,,74.46
394,,1989-10-17,40.47,-75.14,18.4,16.9,19.3,9.86,14.3,22.4,,99.92
395,,1989-10-18,40.47,-75.14,11.05,8.4,16.9,12.23,16.5,2.0,,100.0
396,,1989-10-19,40.47,-75.14,7.45,5.4,11.3,20.98,24.6,29.4,,100.0
397,,1989-10-20,40.47,-75.14,12.62,5.9,18.4,14.64,21.1,36.3,,92.92
398,,1989-10-21,40.47,-75.14,6.88,3.5,10.1,12.95,20.5,0.2,,33.96
399,71.0,1989-10-22,40.47,-75.14,8.21,5.2,13.2,13.86,24.6,0.1,,34.96
400,,1989-10-23,40.02,-105.41,5.55,-1.4,14.5,3.78,8.0,0.0,,9.33
401,,1989-10-24,40.02,-105.41,6.74,0.3,15.8,7.01,11.7,0.0,,5.96
402,,1989-10-25,40.02,-105.41,6.65,-0.2,14.7,6.7,9.4,0.0,,90.17
403,,1989-10-26,40.02,-105.41,2.85,-0.2,6.4,17.34,29.7,0.9,,24.54
404,,1989-10-27,40.02,-105.41,2.92,-2.0,9.8,7.7,13.3,0.0,,18.38
405,,1989-10-28,40.02,-105.41,1.45,-2.5,7.9,9.67,18.4,0.0,,31.58
406,,1989-10-29,40.02,-105.41,-2.3,-4.7,0.5,7.31,14.6,0.3,,63.71
407,,1989-12-25,36.78,-119.42,9.61,3.0,19.2,3.64,6.1,0.0,,71.29
408,,1989-12-26,36.78,-119.42,10.42,4.9,18.6,3.92,6.6,0.0,,96.42
409,,1989-12-27,36.78,-119.42,9.89,4.6,17.1,4.67,8.9,0.0,,39.88
410,73.0,1989-12-28,36.78,-119.42,7.38,5.1,9.8,4.64,9.8,0.0,,54.04
411,,1989-12-29,36.78,-119.42,6.92,3.7,11.0,5.03,8.8,0.0,,20.54
412,,1989-12-30,36.78,-119.42,6.85,1.1,13.5,3.58,6.4,0.0,,2.04
413,,1989-12-31,36.78,-119.42,8.65,2.6,17.2,3.77,5.5,0.0,,15.42
414,,1989-12-25,39.55,-105.78,-11.96,-19.4,-2.1,10.89,12.2,0.0,,6.33
415,,1989-12-26,39.55,-105.78,-11.45,-18.1,-1.1,9.87,12.0,0.0,,8.0
416,,1989-12-27,39.55,-105.78,-9.79,-16.8,-0.1,5.83,8.4,0.0,,47.79
417,,1989-12-28,39.55,-105.78,-9.78,-14.2,-3.6,6.78,10.8,0.0,,92.29
418,,1989-12-29,39.55,-105.78,-11.4,-17.6,-5.2,4.86,7.6,0.0,,55.46
419,,1989-12-30,39.55,-105.78,-15.42,-20.2,-11.5,7.84,10.9,0.1,,75.88
420,75.0,1989-12-31,39.55,-105.78,-15.04,-21.4,-7.6,12.91,16.6,0.0,,35.25
421,76.0,1990-01-01,36.78,-119.42,6.77,2.8,11.0,4.27,7.1,12.0,,80.0
422,,1990-01-02,36.78,-119.42,6.06,2.7,8.6,7.43,15.2,9.7,,71.42
423,,1990-01-03,36.78,-119.42,3.8,-1.1,9.0,3.95,6.9,0.0,,17.58
424,,1990-01-04,36.78,-119.42,3.74,-1.4,9.3,2.99,6.8,0.0,,26.75
425,,1990-01-05,36.78,-119.42,3.92,-0.5,10.1,3.11,6.3,0.0,,25.79
426,,1990-01-06,36.78,-119.42,4.96,-0.5,12.3,3.26,6.2,0.0,,76.25
427,,1990-01-07,36.78,-119.42,7.87,3.5,13.1,2.88,4.6,0.2,,85.29
428,77.0,1990-01-01,43.19,-71.57,0.62,-7.7,6.5,22.27,29.6,3.9,,65.25
429,,1990-01-02,43.19,-71.57,-4.82,-10.6,1.1,16.3,21.4,0.0,,11.29
430,,1990-01-03,43.19,-71.57,-1.19,-5.1,3.9,10.83,16.2,0.0,,7.67
431,,1990-01-04,43.19,-71.57,0.72,-6.5,6.6,14.01,22.2,0.9,,78.0
432,,1990-01-05,43.19,-71.57,0.39,-4.8,5.7,13.64,20.4,0.0,,37.42
433,,1990-01-06,43.19,-71.57,-1.57,-3.9,2.9,10.37,17.9,0.0,,39.12
434,,1990-01-07,43.19,-71.57,-3.58,-8.3,1.1,10.67,14.6,0.0,,44.12
435,78.0,1990-01-01,44.27,-71.3,-10.59,-19.8,-4.4,18.85,27.3,3.4,,95.92
436,,1990-01-02,44.27,-71.3,-15.9,-22.2,-10.4,14.18,24.8,0.0,,48.25
437,,1990-01-03,44.27,-71.3,-10.83,-13.4,-6.3,8.63,13.4,0.0,,39.21
438,,1990-01-04,44.27,-71.3,-7.92,-13.9,-3.1,9.37,17.2,3.0,,94.62
439,,1990-01-05,44.27,-71.3,-12.34,-19.6,-4.0,12.95,20.6,1.9,,59.92
440,,1990-01-06,44.27,-71.3,-15.93,-22.4,-9.8,9.51,19.7,0.4,,60.5
441,,1990-01-07,44.27,-71.3,-17.58,-25.1,-12.9,7.49,14.7,0.1,,76.42
442,79.0,1990-01-01,36.4,-80.26,2.6,-1.7,9.6,16.3,25.2,3.4,,41.42
443,,1990-01-02,36.4,-80.26,0.16,-3.8,5.6,7.28,10.7,0.0,,10.88
444,,1990-01-03,36.4,-80.26,3.26,-1.8,10.0,7.47,10.9,0.0,,41.04
445,,1990-01-04,36.4,-80.26,7.75,3.1,10.9,14.38,20.7,3.5,,99.08
446,,1990-01-05,36.4,-80.26,8.73,3.6,12.5,5.91,9.2,0.2,,98.62
447,,1990-01-06,36.4,-80.26,6.68,2.6,9.6,8.19,13.8,6.4,,95.38
448,,1990-01-07,36.4,-80.26,3.79,1.0,7.4,4.23,6.7,0.4,,96.83
449,,1990-01-22,43.19,-71.57,-7.4,-12.0,-2.7,5.53,7.7,2.9,,94.46
450,,1990-01-23,43.19,-71.57,-3.77,-10.6,2.8,12.17,19.4,0.0,,45.29
451,,1990-01-24,43.19,-71.57,1.51,-3.6,5.8,12.29,16.1,2.5,,88.25
452,,1990-01-25,43.19,-71.57,1.99,-1.3,5.0,6.71,12.1,10.2,,99.62
453,,1990-01-26,43.19,-71.57,2.3,-1.2,4.3,13.57,21.6,16.5,,90.42
454,80.0,1990-01-27,43.19,-71.57,0.04,-2.4,4.6,14.95,23.2,0.0,,19.08
455,,1990-01-28,43.19,-71.57,1.82,-1.1,8.1,15.78,24.5,0.0,,51.21
456,,1990-03-05,51.13,-115.43,-4.05,-9.8,3.4,5.62,9.1,0.0,,47.42
457,,1990-03-06,51.13,-115.43,-3.36,-9.0,3.3,10.19,17.9,0.0,,50.5
458,,1990-03-07,51.13,-115.43,-0.85,-5.6,4.3,7.68,10.0,0.0,,97.71
459,,1990-03-08,51.13,-115.43,-2.72,-9.0,1.7,10.1,18.7,1.6,,58.83
460,,1990-03-09,51.13,-115.43,-7.15,-13.8,-0.7,8.32,16.2,0.0,,67.88
461,81.0,1990-03-10,51.13,-115.43,-3.05,-7.6,2.8,8.15,11.6,0.2,,70.88
462,,1990-03-11,51.13,-115.43,-3.74,-5.3,-2.6,5.74,10.6,8.0,,98.04
463,,1990-03-26,44.27,-71.3,-14.92,-21.5,-6.7,15.08,25.0,0.7,,19.21
464,,1990-03-27,44.27,-71.3,-20.8,-27.9,-15.1,10.84,18.7,0.0,,19.88
465,,1990-03-28,44.27,-71.3,-16.47,-25.4,-8.6,13.81,23.9,0.0,,27.92
466,,1990-03-29,44.27,-71.3,-14.96,-22.7,-8.1,5.53,9.2,0.0,,2.88
467,82.0,1990-03-30,44.27,-71.3,-12.38,-18.9,-6.9,9.81,15.1,11.7,,92.04
468,,1990-03-31,44.27,-71.3,-6.68,-10.8,0.8,4.59,7.4,4.5,,83.71
469,,1990-04-01,44.27,-71.3,-5.42,-10.7,1.9,3.8,8.2,0.0,,53.33
470,83.0,1990-04-02,63.11,-151.19,-15.22,-17.4,-12.7,4.26,5.1,0.0,,72.04
471,,1990-04-03,63.11,-151.19,-12.1,-14.8,-9.4,5.43,6.4,4.8,,99.62
472,,1990-04-04,63.11,-151.19,-12.7,-13.4,-11.6,3.7,5.4,12.3,,99.75
473,,1990-04-05,63.11,-151.19,-14.75,-16.0,-13.2,3.93,5.9,5.7,,99.83
474,,1990-04-06,63.11,-151.19,-9.59,-12.7,-6.9,3.03,4.8,3.8,,64.08
475,,1990-04-07,63.11,-151.19,-5.65,-9.4,-2.2,3.25,4.0,0.0,,0.75
476,,1990-04-08,63.11,-151.19,-2.94,-4.4,-1.2,2.59,3.0,0.0,,0.0
477,,1990-04-02,40.34,-105.68,-0.11,-7.4,6.6,2.85,4.9,1.4,,38.79
478,,1990-04-03,40.34,-105.68,1.13,-6.2,6.7,3.83,7.7,0.3,,33.67
479,,1990-04-04,40.34,-105.68,0.57,-6.4,6.0,4.59,8.8,1.5,,44.67
480,84.0,1990-04-05,40.34,-105.68,-3.12,-7.8,-0.0,3.31,4.5,8.6,,86.92
481,,1990-04-06,40.34,-105.68,-4.24,-11.7,3.8,7.48,10.1,0.0,,15.0
482,,1990-04-07,40.34,-105.68,-1.67,-7.9,5.0,4.86,9.4,0.0,,48.62
483,,1990-04-08,40.34,-105.68,-0.53,-6.9,5.8,7.7,9.7,2.3,,76.25
484,,1990-05-14,47.75,-120.74,7.07,3.3,11.2,9.14,13.8,3.4,,77.25
485,,1990-05-15,47.75,-120.74,8.41,4.8,12.8,8.62,11.2,0.1,,68.67
486,85.0,1990-05-16,47.75,-120.74,9.52,4.5,15.1,4.79,7.1,0.0,,57.54
487,,1990-05-17,47.75,-120.74,8.67,2.7,14.9,8.16,13.6,0.6,,60.67
488,,1990-05-18,47.75,-120.74,8.31,5.3,12.1,8.77,12.4,0.0,,76.42
489,,1990-05-19,47.75,-120.74,10.42,4.8,15.7,6.63,9.3,0.0,,81.88
490,,1990-05-20,47.75,-120.74,8.46,5.1,11.5,5.65,7.4,9.5,,93.29
491,,1990-05-14,40.34,-105.68,4.16,-1.6,9.1,7.49,11.1,2.0,,70.79
492,,1990-05-15,40.34,-105.68,2.41,-2.4,8.4,11.64,21.7,3.3,,59.12
493,86.0,1990-05-16,40.34,-105.68,0.18,-3.5,4.0,14.02,23.9,4.0,,54.88
494,,1990-05-17,40.34,-105.68,2.84,-5.5,9.2,9.12,16.5,0.0,,58.17
495,,1990-05-18,40.34,-105.68,4.83,-0.4,10.7,14.49,26.8,0.0,,17.96
496,,1990-05-19,40.34,-105.68,4.13,-2.6,9.8,8.16,12.4,0.3,,59.96
497,87.0,1990-05-20,40.34,-105.68,2.93,-2.7,8.2,11.25,17.0,2.3,,64.08
498,,1990-05-21,63.07,-151.01,-30.92,-33.3,-28.2,1.82,3.9,14.0,,94.96
499,,1990-05-22,63.07,-151.01,-31.43,-33.7,-28.3,1.93,3.5,0.0,,72.0
500,,1990-05-23,63.07,-151.01,-28.23,-31.6,-25.6,2.32,3.6,0.0,,88.17
501,,1990-05-24,63.07,-151.01,-26.75,-29.2,-23.8,1.53,2.8,0.0,,46.75
502,,1990-05-25,63.07,-151.01,-26.38,-28.6,-23.3,1.62,2.4,0.0,,42.04
503,,1990-05-26,63.07,-151.01,-27.11,-28.7,-25.2,0.6,1.1,0.0,,36.25
504,88.0,1990-05-27,63.07,-151.01,-25.8,-28.6,-24.4,0.99,2.8,0.0,,75.58
505,,1990-05-28,63.07,-151.01,-25.03,-27.4,-22.8,0.89,1.8,0.2,,77.0
506,,1990-05-29,63.07,-151.01,-23.95,-25.0,-23.1,2.07,3.3,8.8,,89.58
507,,1990-05-30,63.07,-151.01,-24.55,-26.3,-22.4,0.94,1.6,0.0,,28.92
508,,1990-05-31,63.07,-151.01,-23.19,-26.2,-21.9,0.92,1.8,4.1,,90.17
509,,1990-06-01,63.07,-151.01,-21.49,-22.9,-20.6,0.83,2.0,2.3,,92.5
510,89.0,1990-06-02,63.07,-151.01,-20.81,-22.2,-19.6,0.53,1.4,17.3,,94.96
511,,1990-06-03,63.07,-151.01,-20.9,-22.6,-19.6,1.07,2.3,0.8,,64.71
512,,1990-05-28,40.34,-105.68,6.46,1.7,12.7,5.75,11.8,5.4,,74.92
513,,1990-05-29,40.34,-105.68,3.66,1.1,8.4,5.16,9.1,28.0,,97.21
514,,1990-05-30,40.34,-105.68,4.86,-0.2,9.9,6.35,9.0,1.9,,83.42
515,,1990-05-31,40.34,-105.68,5.44,-1.8,11.5,8.03,11.7,0.8,,32.04
516,,1990-06-01,40.34,-105.68,4.62,-1.8,11.1,13.4,22.8,3.6,,66.17
517,,1990-06-02,40.34,-105.68,2.66,-3.8,8.9,21.34,26.6,0.0,,19.71
518,90.0,1990-06-03,40.34,-105.68,5.99,-1.2,12.7,10.67,15.0,0.0,,8.33
519,,1990-05-28,64.2,-149.49,17.47,11.7,21.9,9.92,13.6,0.0,,59.25
520,,1990-05-29,64.2,-149.49,15.31,11.6,17.8,9.2,13.5,0.9,,76.75
521,,1990-05-30,64.2,-149.49,15.58,8.4,20.8,6.77,9.2,0.0,,23.25
522,,1990-05-31,64.2,-149.49,17.44,9.1,23.3,10.2,14.4,0.2,,87.67
523,,1990-06-01,64.2,-149.49,18.34,13.4,22.5,7.0,10.3,0.5,,90.67
524,,1990-06-02,64.2,-149.49,17.31,13.5,22.1,9.95,12.0,6.3,,75.83
525,91.0,1990-06-03,64.2,-149.49,18.46,13.5,23.1,5.54,13.0,0.8,,39.92
526,,1990-06-04,63.07,-151.01,-21.53,-23.3,-19.6,1.65,3.0,1.0,,92.25
527,,1990-06-05,63.07,-151.01,-21.48,-22.5,-20.1,1.24,2.7,19.0,,99.92
528,,1990-06-06,63.07,-151.01,-22.92,-24.6,-21.9,2.39,4.2,2.3,,67.75
529,,1990-06-07,63.07,-151.01,-24.88,-26.9,-23.7,1.58,2.4,3.4,,63.96
530,,1990-06-08,63.07,-151.01,-25.65,-27.6,-23.8,3.16,5.7,11.0,,85.17
531,,1990-06-09,63.07,-151.01,-25.17,-26.9,-23.3,3.18,4.8,9.7,,94.33
532,93.0,1990-06-10,63.07,-151.01,-24.22,-25.3,-22.9,2.98,4.0,6.4,,93.71
533,,1990-07-02,40.34,-105.68,18.77,11.6,25.1,5.65,11.3,0.0,,18.38
534,,1990-07-03,40.34,-105.68,15.64,9.6,22.6,6.89,11.5,1.5,,65.08
535,,1990-07-04,40.34,-105.68,12.81,7.5,17.7,3.76,7.2,11.7,,69.92
536,,1990-07-05,40.34,-105.68,12.67,9.1,18.6,5.05,12.6,4.7,,95.71
537,,1990-07-06,40.34,-105.68,13.83,7.6,20.3,6.08,10.8,2.9,,88.88
538,94.0,1990-07-07,40.34,-105.68,13.48,7.2,20.0,5.39,8.3,3.4,,81.21
539,,1990-07-08,40.34,-105.68,11.72,9.0,16.3,4.87,9.2,12.1,,97.38
540,,1990-07-02,51.37,-116.33,7.21,2.7,12.5,4.88,9.0,9.4,,95.33
541,,1990-07-03,51.37,-116.33,4.9,1.4,8.5,8.49,15.5,3.7,,67.29
542,,1990-07-04,51.37,-116.33,7.87,1.5,12.7,5.38,9.4,0.0,,61.75
543,,1990-07-05,51.37,-116.33,10.89,5.9,18.2,5.27,8.6,2.5,,85.29
544,,1990-07-06,51.37,-116.33,6.41,4.1,9.0,4.23,6.4,13.5,,96.83
545,95.0,1990-07-07,51.37,-116.33,7.67,3.1,12.1,5.11,8.7,6.8,,73.17
546,,1990-07-08,51.37,-116.33,10.52,4.7,15.0,4.2,7.7,0.9,,29.38
547,,1990-07-09,40.34,-105.68,12.42,5.7,18.9,7.62,14.6,3.3,,64.79
548,,1990-07-10,40.34,-105.68,12.44,6.1,18.4,6.69,8.8,5.4,,28.17
549,,1990-07-11,40.34,-105.68,11.53,5.5,17.3,4.99,11.7,5.5,,24.83
550,,1990-07-12,40.34,-105.68,10.97,5.7,16.9,5.54,10.7,0.0,,46.71
551,,1990-07-13,40.34,-105.68,12.34,4.3,19.3,3.55,8.7,0.0,,53.29
552,96.0,1990-07-14,40.34,-105.68,10.41,5.5,15.2,4.69,7.2,4.8,,56.29
553,,1990-07-15,40.34,-105.68,10.01,3.6,14.6,3.06,5.6,4.7,,39.29
554,,1990-07-23,40.34,-105.68,10.21,1.9,18.8,8.55,15.3,2.0,,46.0
555,,1990-07-24,40.34,-105.68,12.0,4.9,18.1,5.27,9.0,1.2,,89.5
556,98.0,1990-07-25,40.34,-105.68,12.21,6.3,18.3,7.79,15.9,2.0,,39.88
557,,1990-07-26,40.34,-105.68,13.31,5.6,20.3,6.67,13.4,0.5,,23.96
558,,1990-07-27,40.34,-105.68,12.94,5.6,19.7,4.85,10.8,0.9,,22.96
559,,1990-07-28,40.34,-105.68,11.41,4.3,17.3,3.31,8.9,2.9,,33.92
560,,1990-07-29,40.34,-105.68,10.58,4.6,16.9,2.9,6.9,5.7,,51.67
